昔	1077
昕	1115
昖	320
昗	273
昘	436
昙	688
昚	400
昛	410
昜	468
昝	586
昞	349
星	6628
映	1678
昡	360
昢	319
昣	390
昤	271
春	6126
昦	306
昧	923
昨	1660
昩	352
昪	472
昫	384
昬	362
昭	1530
昮	311
是	1180106
昰	753
昱	840
昲	220
昳	452
昴	616
昵	111
昶	701
昷	300
昸	371
昹	330
昺	456
昻	413
昼	902
昽	389
显	3159
昿	272
暀	499
暁	520
暂	1820
暃	314
暄	709
暅	806
暆	210
暇	868
暊	267
暋	385
暌	529
暍	428
暎	399
暏	359
暐	470
暑	802
暒	493
暓	186
暔	362
暕	376
暖	2273
暗	4213
暙	322
暚	278
暛	239
暜	357
暝	632
暞	213
暟	432
暠	441
暡	278
暣	449
暤	324
暥	299
暦	417
暧	754
暨	2326
暩	364
暪	370
暬	197
暭	320
暮	1214
暯	297
暰	318
暱	842
暲	299
暳	289
暴	2626
暵	295
暶	320
暷	256
暸	774
暹	518
暺	194
暻	392
暼	362
暽	196
暾	539
暿	340
最	66766
朁	292
朄	291
朅	374
朆	288
朇	339
月	66349
有	613999
朊	572
朋	1459
朌	321
服	5496
朎	221
朏	370
朐	546
朒	321
朓	475
朔	1008
朕	1487
朖	208
朗	2039
朘	354
朙	570
朚	282
望	4887
朜	204
朝	5861
朞	317
期	10701
朠	327
朡	234
朢	422
朣	342
朤	452
朦	708
木	7336
朩	537
未	18460
末	3329
本	25841
札	943
术	3687
朰	221
朱	7111
朲	653
朳	326
朴	2217
朵	1839
朶	585
朷	296
朸	394
朹	364
机	26648
朻	245
朼	285
朽	702
朾	225
朿	408
枀	254
极	6095
枂	448
枃	485
构	1285
枅	314
枆	274
枇	525
枈	307
枉	893
枊	429
枋	628
枌	362
枍	311
枎	260
枏	364
析	995
枑	327
枒	402
枓	370
枔	278
枕	1784
枖	295
林	12983
枘	479
枙	399
枚	1772
枛	266
果	5384
枝	2075
枞	584
枟	416
枠	408
枡	550
枢	747
枣	1230
枥	578
枦	228
枧	570
枨	579
枩	351
枪	4294
枫	2289
枭	799
枮	294
枯	1187
枰	651
枱	472
枲	364
枳	635
枵	474
架	4637
枷	687
枸	523
枹	429
枺	278
枻	386
枼	464
枽	345
枾	267
枿	317
栀	751
栁	400
栂	287
栃	434
栄	496
栅	908
标	3906
栈	922
栉	621
栊	557
栋	2497
栌	532
栎	766
栏	2726
树	6862
栒	26
栓	1170
栔	328
栕	232
栖	1550
栗	1524
栘	388
栙	259
栚	252
栛	300
栜	238
栝	473
栞	419
栟	375
栠	324
校	3367
栢	518
栣	282
栤	525
栥	351
栦	428
栧	483
栨	460
栩	627
株	1508
栫	479
栬	422
栭	462
栮	342
栯	426
栰	288
栱	447
栲	552
栳	503
栴	448
栵	349
栶	375
样	15769
核	3926
根	7696
栺	445
栻	439
格	13856
栽	1365
栾	872
栿	365
梀	318
梁	5817
梂	275
梃	524
梄	259
梅	4339
梆	597
梇	232
梈	267
梉	268
梊	227
梋	255
梌	270
梍	269
梎	188
梏	435
梐	275
梑	267
梒	305
梓	1115
梕	331
梗	1125
梙	198
梚	358
梛	361
梜	281
梞	290
梠	356
梡	324
梢	949
梣	371
梤	279
梥	271
梦	10282
梧	758
梨	1628
梩	322
梪	294
梫	327
梬	247
梭	880
梮	303
梯	1072
械	858
梳	1169
梴	285
梵	970
梶	565
梷	210
梸	221
梹	307
梺	443
梼	344
梾	409
梿	436
椀	459
椁	769
椂	464
椃	308
椄	437
椅	1086
椆	386
椇	415
椈	467
椉	245
椊	297
椋	626
椌	384
植	1347
椎	846
椐	554
椑	409
椒	927
椓	335
椔	257
椕	262
椗	392
椘	391
椙	300
椚	455
椛	524
検	503
椝	391
椞	201
椟	522
椠	448
椡	520
椢	455
椣	284
椤	665
椥	503
椦	258
椨	331
椪	375
椫	422
椭	600
椮	637
椯	241
椰	948
椱	278
椳	274
椴	600
椵	332
椶	262
椷	291
椸	343
椹	507
椺	244
椻	289
椼	380
椽	613
椾	454
椿	793
榀	504
榁	284
概	1080
榃	348
榄	678
榅	377
榆	874
榇	515
榈	609
榉	573
榊	551
榍	504
榎	477
榏	274
榑	309
榒	212
榓	295
榔	589
榕	981
榖	485
榗	212
榙	261
榚	338
榛	678
榜	3312
榝	585
榞	301
榟	295
榠	331
榡	252
榢	344
榣	320
榤	342
榥	321
榧	559
榨	830
榩	196
榫	613
榬	252
榭	741
榯	428
榰	237
榱	568
榳	259
榴	681
榵	193
榶	371
榷	590
榸	200
榹	207
榺	255
榻	727
榼	385
榽	213
榾	327
樀	296
樃	278
樄	331
樆	333
樇	239
樈	216
樉	384
樊	1369
樋	492
樌	264
樍	235
樎	334
樏	273
樐	272
樒	316
樔	246
樕	308
樖	281
樗	549
樘	571
樚	211
樛	390
樜	247
樝	265
樟	802
模	2521
樥	209
樦	288
樨	466
権	478
横	3441
樬	190
樮	247
樯	632
樰	421
樱	1303
樲	302
樴	271
樵	789
樶	483
樷	313
樻	488
樼	464
樽	795
樾	659
檀	847
檂	200
檃	362
檄	577
檅	222
檆	288
檇	347
檈	332
檊	308
檋	282
檌	432
檍	291
檎	498
檏	252
檐	849
檑	444
檒	406
檓	353
檕	280
檖	263
檗	410
檘	188
檙	268
檚	434
檛	354
檝	322
檞	479
檠	595
檡	268
檤	613
檥	276
檦	302
檧	287
檨	261
檩	504
檪	258
檫	640
檬	730
檰	445
檱	266
檲	308
檴	219
檶	252
檹	229
檺	449
檼	299
檽	358
檾	706
檿	312
欀	270
欁	176
欂	313
欃	303
欆	315
瀀	343
欈	214
欉	322
欋	306
瀄	288
欌	301
瀈	187
瀊	278
瀌	330
欔	247
瀍	407
瀎	304
欗	299
瀐	233
瀑	871
欙	360
瀒	226
欚	195
瀓	273
欛	251
瀔	233
欜	180
欝	289
瀖	232
瀗	184
欟	334
欠	3587
瀙	449
次	22258
瀚	925
欢	2129
瀛	777
欣	2406
瀜	368
欤	644
欥	406
瀞	550
欦	276
欧	3900
欨	191
瀡	487
欩	214
瀢	219
欪	309
瀣	434
欫	222
瀤	289
欬	388
瀥	193
欭	251
欮	264
欯	233
欰	218
瀩	215
欱	292
瀪	337
欲	6492
瀫	270
欳	216
瀬	589
欴	300
欵	343
欶	289
瀯	387
欷	496
欸	74
瀱	212
欹	550
欺	1047
瀳	262
欻	418
瀴	253
欼	223
瀵	528
瀶	301
款	7599
瀷	458
欿	285
瀸	319
瀹	636
瀺	340
瀻	362
瀼	526
瀽	377
瀿	367
殁	637
殂	489
殃	666
殄	561
殅	358
殆	663
殇	960
炀	634
殈	402
炁	535
殉	649
炂	171
殊	987
炃	296
残	2555
炄	215
殌	231
炅	604
殍	397
炆	537
殎	278
炇	198
殏	348
炈	194
殐	239
炉	1823
殑	666
炊	746
殒	643
炋	192
殓	632
炌	239
殔	163
炍	228
殕	333
炎	2350
殖	740
炏	330
殗	375
炐	285
炑	343
殙	400
炒	6087
殚	530
炓	309
殛	550
炔	618
殜	339
炕	819
殝	247
炖	1586
炗	215
殟	256
炘	479
殠	446
炙	807
殡	590
炚	251
炛	319
殣	354
炜	1130
炝	641
殥	207
殦	252
炟	385
殧	473
炠	221
炡	320
殩	298
炢	199
殪	458
炣	340
炤	564
殬	184
炥	210
炦	192
炧	267
炨	236
炩	307
殱	231
炪	518
炫	1373
殳	551
炬	757
殴	806
炭	1093
段	8894
炮	2062
殶	226
炯	822
殷	1753
炰	429
殸	457
炱	539
殹	283
炲	467
炳	1098
炴	461
炵	441
殽	62
炶	425
殾	245
炷	630
殿	1932
炸	3134
点	138948
炻	533
炼	3413
炽	807
炾	288
氀	355
氁	215
氃	237
氄	248
氅	492
氆	306
氇	415
焀	329
焁	259
氉	258
焂	256
氊	310
焃	237
氋	202
焄	389
焅	320
氍	356
焆	255
焇	256
氏	3365
焈	190
氐	693
焉	1337
民	5752
焊	1382
氒	228
焋	322
氓	656
焌	402
气	10376
焍	280
氕	406
焎	197
氖	741
焏	250
気	674
焐	608
氘	532
氙	528
氚	552
焓	614
氛	610
焔	405
氜	553
焕	1213
氝	326
焖	911
焗	682
氟	1174
焘	651
氠	320
焙	759
氡	648
焚	864
氢	1249
焛	259
焜	512
氤	561
焝	229
氥	383
焞	340
氦	661
焟	337
氧	1533
焠	385
氨	1135
氩	696
焢	315
氪	581
焣	211
焤	263
焥	185
焦	1999
氮	1248
焧	174
氯	1148
焨	193
氰	720
氱	479
焪	299
氲	646
焫	319
焬	317
水	28524
焭	214
氵	680
焮	429
氶	466
焯	765
氷	615
焰	1031
永	3554
焱	875
氹	587
焲	236
焳	194
氻	435
焴	274
氼	438
焵	238
氽	650
然	5144
焷	220
氿	464
焸	298
焺	258
焼	505
沀	167
沁	1245
沂	725
沃	1295
沄	900
沅	743
沆	483
沇	385
熀	404
沈	8456
熁	331
沉	2005
沊	418
熃	243
沋	463
熄	811
沌	586
熆	295
沎	218
熇	368
沏	685
熈	389
沐	1178
沑	352
熊	4637
熋	401
沓	782
沔	563
熍	215
沕	462
熎	221
熏	1262
沗	253
熐	224
沘	386
熑	264
沙	4899
沚	474
沛	961
熔	987
沜	299
熕	251
沝	409
沞	188
沟	2652
熘	618
沠	218
熙	1734
没	296233
沢	625
熛	339
沣	677
熜	360
沤	649
熝	273
沥	1011
熞	284
沦	828
熟	3915
沧	1110
熠	669
沨	499
沩	637
熢	259
沪	2274
熣	317
沫	1022
熤	311
沬	526
熥	386
沭	568
熦	336
沮	606
熧	183
沯	210
熨	733
沰	251
熩	175
沱	726
熪	228
沲	400
熫	219
河	4808
熬	2445
沴	463
熭	244
沵	734
熮	186
沶	347
熯	322
沷	387
熰	281
沸	891
油	6844
沺	367
熳	652
治	4373
沼	756
熵	764
沽	1005
熶	438
沾	2042
熷	493
沿	2438
熸	513
熹	758
熺	475
熻	462
熼	424
熽	292
熿	265
洀	424
洁	2086
洂	373
洃	459
洄	544
洅	630
洆	241
洇	639
爀	406
洈	403
爁	338
洉	421
爂	223
洊	488
洋	4386
洌	610
爅	277
洍	301
爆	5181
洎	645
洏	575
爈	201
洐	430
爉	309
洑	457
爊	310
洒	1587
爋	221
洓	395
爌	320
洔	198
洕	288
洖	420
爏	256
洗	9861
洘	403
爑	166
洙	776
爒	231
洚	429
爓	301
洛	2605
爔	307
洜	373
爕	252
洝	367
洞	3743
爗	228
洠	305
爙	226
洡	239
爚	315
洢	437
洣	504
爜	402
洤	453
爝	442
津	1730
爞	375
洦	339
爟	289
洧	657
爠	338
洨	388
爡	209
爢	295
洪	3124
爣	399
洫	485
爤	353
洬	334
洭	315
爦	208
洮	628
洯	443
爨	585
洰	464
爩	251
洱	608
爪	1658
洲	2097
爫	380
洳	629
爬	4327
洴	338
洵	675
爮	333
爯	282
洷	266
爰	618
洸	527
爱	32742
洹	626
洺	560
活	9606
爴	248
洼	870
爵	1002
洽	957
父	2565
派	6934
爷	2141
洿	449
爸	4407
爹	2246
爻	860
爼	331
爽	11344
爿	565
涀	430
涁	253
涂	3410
涃	357
涄	194
涅	1394
涆	237
犀	734
消	2293
犁	867
涉	1434
犂	358
涊	422
犃	302
涋	230
犄	376
涌	2174
犅	339
涍	305
犆	331
涎	671
犇	594
涏	302
犈	263
涐	741
犉	303
涑	579
犊	703
涒	363
犋	373
涓	893
犌	319
涔	691
犍	540
涕	747
犎	349
涖	377
犏	340
犐	287
涘	523
犑	302
涙	632
犒	479
涚	483
犓	375
涛	2407
犔	263
涜	447
犕	299
涝	796
涞	677
犗	301
涟	728
犘	360
涠	598
犙	285
涡	820
犚	338
涢	243
涣	684
犜	332
涤	816
犝	405
润	2250
犟	675
涧	960
犠	467
涨	12564
犡	255
涩	1286
涪	578
犣	208
涫	602
犤	443
涬	445
犥	196
涭	427
犦	440
涮	968
涯	1013
犨	368
涰	266
犩	310
涱	374
犪	355
液	2704
犫	337
涳	553
犬	2364
涴	446
犭	593
涵	1958
犮	390
涶	271
犯	3167
涷	437
犰	368
涸	644
犱	436
涹	317
犲	511
涺	373
犳	473
涻	400
犴	481
犵	487
涽	350
状	4018
涾	248
犷	473
涿	574
犸	477
犹	1664
犺	427
犻	400
犼	462
犽	450
犾	383
犿	293
渀	559
渁	503
渂	280
渃	427
渄	330
清	9459
渆	228
渇	411
猀	345
済	518
猁	419
渉	450
猂	301
渊	1209
猃	341
渋	484
猄	395
渌	644
猅	271
渍	849
猆	260
渎	661
猇	323
猈	294
渐	1834
猉	227
渑	475
猊	524
渒	298
猋	400
渓	394
渔	1197
猍	335
渕	427
猎	1310
猏	237
渗	1012
猐	371
渘	403
猑	201
猒	314
渚	798
猓	575
猔	269
渜	285
猕	458
渝	1547
猖	511
渞	394
猗	562
渟	485
猘	314
渠	1404
渡	1882
猚	232
猛	4929
渣	1735
猜	4668
渤	746
猝	659
渥	693
猞	386
猟	391
渧	466
渨	278
猡	459
温	3848
猢	409
渪	282
猣	236
渫	509
猤	250
猥	674
渭	814
猦	385
渮	364
猧	361
港	5099
猨	322
渰	321
猩	668
渱	420
猪	17139
渲	670
猫	9460
渳	234
猬	723
渴	1129
猭	368
渵	298
献	1785
渶	474
猯	308
渷	399
猰	393
游	6849
猱	484
渹	261
猲	315
渺	776
猳	276
渻	351
猴	1649
渼	486
猵	365
渽	332
猷	597
渿	320
猸	365
猹	424
猺	350
猼	321
猽	308
猾	508
猿	892
満	600
溁	211
溂	416
溃	884
溅	1114
溆	549
溇	265
溉	595
玂	297
玃	317
玄	2418
溌	264
玅	118
溍	411
玆	114
溎	324
率	7531
溏	580
玈	337
源	5288
玉	6500
溑	242
玊	397
溒	270
王	21574
溓	370
玌	239
溔	322
玍	605
溕	305
玎	554
玏	383
溗	281
玐	381
溘	414
玑	575
溙	315
玒	332
溚	380
玓	631
溛	199
玔	334
溜	1720
玕	446
玖	1043
溞	411
玗	428
溟	957
玘	554
溠	285
玙	504
玚	407
溢	1113
玛	1979
溣	335
玜	321
溤	304
玝	315
溥	717
玞	436
溦	493
玟	649
溧	572
玠	542
溨	284
玡	471
溩	238
玢	525
溪	2116
玣	212
玤	228
溬	149
玥	838
溭	296
玦	528
玧	340
溯	1337
溰	267
玩	68448
溱	581
玪	403
溲	533
玫	1085
玬	384
溴	845
玭	379
溵	312
玮	1172
溶	1225
环	3942
溷	494
现	7952
溸	249
玱	309
溹	338
玲	2487
溺	786
玳	643
溻	506
玴	240
玵	406
溽	422
玶	382
溾	281
玷	501
溿	359
玸	256
玹	534
玺	833
玻	852
玼	357
玽	237
玾	285
玿	261
漀	353
漂	1632
漃	510
漄	361
漅	287
漆	1821
漇	218
琀	438
漈	550
琁	398
漉	578
琂	405
球	9625
漋	295
琄	366
漌	211
琅	774
漍	326
理	8676
漎	382
琇	589
漏	2608
琈	364
漐	270
琉	742
漑	365
琊	469
漒	338
琋	386
漓	1174
琌	414
演	5432
琍	663
漕	769
琎	372
漖	498
琏	718
漗	192
琐	747
漘	306
漙	351
琓	493
漛	217
琔	325
漜	249
琕	306
漝	339
琖	313
漞	284
琗	291
漟	419
琘	258
漠	891
琙	330
漡	319
琚	587
琛	962
琜	321
琝	269
漥	441
琞	339
漦	303
琟	265
漧	331
琠	370
漨	368
琡	291
漩	645
琢	776
漪	788
琣	356
漫	1722
琤	509
琥	655
漭	449
琦	1370
漮	287
琧	266
漯	506
琨	769
漰	311
琩	353
漱	767
琪	1699
琫	318
漳	725
琬	649
漴	351
琭	402
琮	632
漶	379
琯	516
漷	551
琰	768
漹	311
琲	500
漺	310
琳	2462
漻	412
琴	3542
漼	363
琵	550
漽	210
琶	608
漾	890
琸	326
琹	357
琼	1681
琽	288
琾	481
澁	317
澃	343
澄	1194
璀	574
澈	952
璁	626
澉	465
璂	335
澊	419
璃	769
澋	262
璄	401
澌	462
璅	291
澍	666
璆	398
澎	716
璇	1519
澏	267
璈	399
澑	335
澒	339
璋	806
澓	288
璌	216
澔	499
澕	451
璎	628
澖	305
璏	270
璐	1060
澘	376
璑	443
澙	339
璒	294
璓	326
澛	253
璔	305
澜	1134
璕	340
璖	254
澞	259
璗	345
澟	339
璘	573
璙	237
澡	1748
璚	306
澢	357
璛	267
澣	383
璜	684
澥	495
璞	784
璟	743
澧	629
璠	530
澨	343
璢	257
澪	516
澫	411
璥	301
澭	313
璧	868
澯	251
璨	652
澰	221
璩	580
璪	384
澲	333
澳	1670
璬	258
澴	378
璭	180
澵	194
璮	352
澶	653
澷	378
澸	355
璱	344
澹	679
璲	334
澺	341
璳	233
澻	221
澼	366
澽	278
璶	349
璷	241
澿	276
璹	338
璺	527
璻	252
甀	283
甁	454
甂	265
甃	430
甄	1085
甆	295
甇	197
甈	272
甉	212
甊	313
甋	263
甍	485
甎	282
甏	524
甐	205
甑	634
甒	310
甓	519
甔	258
甖	235
甗	390
甘	10231
甙	724
甚	2969
甛	478
甜	2983
甝	265
甞	372
生	21194
甠	294
甡	497
甤	290
甥	544
甧	254
用	168923
甩	2465
甪	149
甫	1358
甬	742
甭	908
甮	340
田	5643
由	47431
甲	4514
申	2956
电	7672
甶	352
男	17698
甸	912
甹	263
町	811
画	10303
甼	274
甽	413
甾	679
甿	353
疀	199
疁	357
疂	376
疃	676
疄	428
疅	192
疆	994
疈	200
疉	291
疋	509
疌	337
疎	387
疏	1477
疐	305
疑	1619
疒	464
疓	296
疔	500
疕	339
疖	555
疗	1012
疘	294
疙	564
疚	612
疛	226
疜	464
疝	730
疞	243
疟	651
疠	480
疡	577
疢	342
疣	777
疤	925
疥	523
疦	215
疧	443
疨	370
疩	264
疪	351
疫	801
疬	428
疭	364
疮	880
疯	4303
疰	443
疱	849
疲	905
疳	556
疴	706
疵	668
疶	223
疷	218
疸	488
疹	746
疺	329
疻	439
疼	5121
疽	596
疾	1401
疿	121
瘀	817
瘁	612
瘃	348
瘅	443
瘆	452
瘇	320
瘈	366
瘉	69
瘊	411
瘌	480
瘎	394
瘏	313
瘐	427
瘑	402
瘒	283
瘔	390
瘕	490
瘖	398
瘗	508
瘘	722
瘙	453
瘚	233
瘛	549
瘜	375
瘝	383
瘟	795
瘠	518
瘢	558
瘣	291
瘤	1612
瘥	459
瘦	4302
瘨	339
瘩	523
瘪	805
瘫	838
瘬	363
瘭	310
瘯	409
瘰	443
瘳	470
瘴	601
瘵	427
瘶	186
瘷	171
瘸	778
瘹	302
瘼	447
瘽	423
瘾	1241
瘿	547
皀	343
皂	1471
皃	325
的	4822928
皅	367
皆	3558
皇	2009
皈	548
皉	305
皊	403
皋	740
皌	334
皍	329
皎	631
皏	238
皐	394
皑	566
皒	740
皓	1175
皔	230
皕	417
皖	1038
皗	221
皘	300
皙	644
皛	505
皜	409
皝	437
皞	476
皠	361
皡	292
皢	440
皣	225
皤	543
皥	383
皦	398
皧	506
皨	348
皩	243
皪	382
皫	253
皬	451
皭	313
皮	5866
皯	478
皱	1303
皲	390
皳	271
皴	572
皵	457
皶	291
皷	306
皹	269
皻	363
皽	306
皾	206
皿	682
眀	539
省	14563
眂	293
眃	275
眄	483
眅	296
眆	319
眇	529
眈	444
眉	1984
眊	391
看	245657
県	617
眍	405
眎	405
眏	365
眐	314
眑	236
眒	306
眓	274
眔	429
眕	391
眖	266
眗	265
眘	412
眙	407
眚	493
眛	417
眜	346
真	66098
眠	1301
眡	309
眢	388
眣	243
眤	381
眦	750
眧	310
眨	1066
眩	774
眪	226
眫	358
眬	483
眭	555
眮	377
眯	958
眰	393
眱	229
眲	268
眳	423
眴	397
眵	391
眶	740
眷	753
眸	990
眹	376
眺	1021
眻	340
眼	7036
眽	355
眿	325
瞀	411
瞁	312
瞂	237
瞃	219
瞄	1228
瞅	1031
瞆	329
瞇	219
瞈	236
瞉	255
瞊	218
瞋	575
瞌	484
瞍	408
瞎	2877
瞏	298
瞐	438
瞑	580
瞒	1117
瞓	597
瞔	220
瞕	250
瞖	267
瞗	214
瞙	311
瞚	266
瞛	306
瞝	197
瞟	907
瞠	511
瞡	284
瞢	463
瞣	250
瞥	952
瞦	342
瞧	2011
瞨	198
瞩	633
瞪	1236
瞫	291
瞬	983
瞭	3830
瞮	316
瞯	300
瞰	619
瞱	295
瞲	268
瞳	1158
瞴	433
瞵	387
瞷	390
瞸	277
瞹	402
瞺	416
瞻	825
瞽	561
瞾	425
瞿	934
砀	557
码	4917
砂	1509
砃	386
砄	283
砅	280
砆	319
砇	251
砈	265
砉	545
砊	255
砋	255
砌	958
砍	3510
砎	261
砏	370
砐	288
砑	558
砒	461
砓	257
研	2141
砕	463
砖	2519
砗	538
砘	529
砚	922
砜	626
砝	526
砟	550
砠	336
砡	370
砢	449
砣	694
砤	233
砥	620
砦	614
砧	593
砨	217
砩	587
砪	249
砫	357
砬	730
砭	587
砮	348
砯	353
砰	722
砱	277
砲	138
砳	341
破	8169
砵	501
砶	272
砷	821
砸	7715
砹	552
砺	661
砻	561
砼	879
砾	644
砿	270
碀	206
碁	791
碂	292
碃	393
碄	289
碅	267
碆	292
碇	610
碈	315
碉	564
碊	258
碋	254
碌	724
碍	968
碎	2186
碏	400
碐	270
碑	1319
碒	247
碓	587
碔	314
碖	253
碗	2641
碘	1031
碚	590
碛	616
碜	573
碝	274
碞	366
碟	2599
碠	303
碡	325
碢	295
碣	514
碤	283
碥	429
碦	351
碧	1981
碨	295
碪	339
碫	270
碬	244
碮	254
碯	258
碰	3603
碱	1393
碲	553
碳	1471
碴	637
碵	271
碹	420
碻	306
碾	832
碿	248
礀	462
礁	825
礂	310
礅	438
礇	258
礈	230
礉	337
礊	284
礋	328
礌	404
礍	240
礏	294
礐	452
礑	340
礓	376
礔	303
礕	250
礖	283
礗	247
礘	215
礚	334
礛	325
礜	319
礝	217
礞	360
礟	269
礠	353
礡	141
礣	259
礤	536
礥	247
礧	293
礨	294
礩	314
礭	273
礯	269
礰	251
礲	259
礴	455
礵	327
礷	316
礸	264
礹	256
示	1414
礻	599
礼	3112
礽	478
社	3888
礿	332
禀	776
禁	2336
禂	301
禃	381
禄	1275
禅	1427
禇	488
禈	288
禉	281
禊	473
禋	417
禌	380
福	4741
禐	298
禑	326
禒	278
禓	336
禔	431
禖	378
禗	319
禘	432
禚	451
禛	610
禜	317
禝	321
禞	327
禟	391
禠	295
禢	342
禤	502
禥	369
禧	832
禨	355
禩	421
禫	342
禬	327
禭	261
禯	264
禲	247
禳	552
禴	311
禵	464
禶	277
禷	359
禸	509
禹	1216
禺	634
离	10990
禽	1049
禾	1296
稀	1491
稁	217
稂	396
稃	421
稄	246
稇	212
稉	289
稊	369
程	3991
稌	298
稍	2689
税	3523
稐	226
稑	284
稒	250
稓	267
稔	612
稕	259
稖	240
稗	577
稘	258
稙	346
稚	814
稛	210
稝	266
稞	477
稠	1001
稡	278
稢	263
稣	580
稦	241
稧	275
稨	171
稩	236
稪	248
稫	239
稬	254
稭	308
稯	255
稰	314
稲	515
稳	3653
稴	259
稵	363
稶	206
稷	608
稸	277
稹	561
稺	269
稻	1142
稼	739
稽	722
稾	325
稿	2500
窀	506
突	1562
窂	340
窃	938
窄	1661
窅	438
窆	538
窇	351
窈	590
窉	377
窊	388
窋	385
窌	309
窍	1046
窎	319
窏	174
窐	341
窑	1512
窒	659
窓	470
窔	315
窕	555
窖	801
窗	2555
窘	755
窙	250
窚	337
窛	375
窜	1311
窝	3005
窞	493
窟	900
窠	593
窡	314
窢	266
窣	557
窤	223
窥	978
窦	1247
窨	562
窫	360
窬	548
窭	529
窰	360
窱	262
窲	190
窳	546
窴	327
窷	483
窸	557
窹	438
窻	363
窼	263
窽	241
窾	373
窿	611
笀	464
笁	462
笂	491
笃	841
笄	609
笅	467
笆	634
耀	1760
笈	608
老	40818
笉	504
笊	547
考	17459
笋	1107
耄	560
笌	434
者	30711
笍	279
耆	658
笎	321
耇	341
笏	605
耈	296
笐	288
耉	260
笑	15411
耊	277
笒	396
耋	459
笓	525
而	136709
笔	4124
耍	6036
笕	610
耎	362
笖	472
耏	343
笗	412
耐	3321
笘	438
耑	94
笙	892
耒	591
笚	377
耓	283
笛	1139
耔	565
笜	253
耕	1142
笝	330
耖	372
笞	598
耗	1832
笟	497
耘	680
笠	806
耙	771
笡	305
耚	262
笢	505
耛	235
笣	444
耜	493
笤	551
耝	239
笥	636
耞	325
符	2150
耟	380
笧	295
耠	352
笨	6121
耡	76
笩	490
耢	391
笪	594
耣	286
笫	625
耤	99
第	25378
耥	376
笭	365
耦	641
笮	586
耧	474
笯	331
耨	629
笰	278
耩	510
笱	602
耪	562
笲	300
耫	218
笳	581
笴	352
耭	356
笵	415
笶	523
耯	218
耰	344
笸	549
耱	450
笹	525
耲	365
笺	794
耳	2562
笻	197
耴	252
笼	1360
耵	406
耶	3917
笾	611
耷	560
笿	319
耸	942
耹	319
耺	208
耻	1240
耼	335
耽	669
耾	284
耿	1355
简	2119
箁	288
箂	359
箃	298
箄	25
箅	480
箆	273
箈	194
肁	351
箉	366
肂	337
箊	359
肃	933
肄	456
箌	591
箍	840
肆	1043
箎	331
肇	871
肈	389
箐	696
肉	7258
箑	363
肊	331
箒	355
肋	928
箓	565
肌	1681
箔	646
肍	268
箕	670
肎	333
箖	391
肏	794
算	30805
肐	263
箘	350
肑	374
箙	390
肒	276
箚	289
肓	599
箛	518
肔	318
箜	554
肕	326
箝	501
肖	3397
箞	401
肗	267
箟	377
肘	957
肙	312
管	15911
肚	1291
箢	397
肛	790
箣	426
肜	518
箤	331
肝	2309
箥	371
肞	315
箦	469
肟	656
箧	546
肠	1662
箨	503
股	17578
箩	690
肢	823
箪	576
肣	311
箫	973
肤	1005
箬	617
肥	3614
箭	2003
肦	286
箮	450
肧	346
箯	326
肨	314
箰	449
肩	1934
箱	4036
肪	632
箲	280
肫	578
箳	248
肬	282
箴	621
肭	499
箵	291
肮	695
箶	391
肯	3459
箷	354
肰	271
箸	612
肱	650
箹	490
育	1670
箺	258
肳	267
箻	426
肴	1181
箼	474
肵	302
箽	344
肶	382
箾	317
肷	531
箿	257
肸	382
肹	375
肺	2423
肼	602
肽	968
肾	2056
肿	1602
簁	328
簃	441
簄	244
簅	205
簆	281
簇	960
脀	334
簈	270
脁	389
簉	351
脂	1380
簊	341
脃	516
簋	531
脄	250
簌	535
脆	1309
簎	207
脇	445
簏	446
簐	204
脉	2594
脊	912
簒	298
簓	269
簔	253
脍	527
簕	458
脎	370
簖	491
脏	3234
簗	322
脐	818
簘	363
脑	3111
簙	358
脒	534
簚	240
脓	930
簛	273
脔	453
簜	379
脕	494
簝	267
脖	826
脗	423
簟	586
脘	602
簠	408
脙	455
脚	6559
脜	405
簤	356
脝	427
簥	308
脞	410
簦	509
脟	440
簧	754
脠	420
簨	465
脡	474
簩	417
脢	470
簪	722
脤	421
簬	486
簭	494
脦	428
簮	407
脧	446
脨	454
簰	454
脪	432
簳	382
脬	418
簴	265
脭	425
簵	391
脮	384
簶	273
脯	676
簷	440
脰	460
簸	537
脱	3598
脲	754
簺	366
脳	530
簻	379
脴	349
簼	252
脶	355
簿	1034
脸	8259
脺	412
脻	342
脼	351
脽	430
脾	1210
脿	514
粀	270
粁	294
粂	322
粃	327
粄	478
粅	492
粆	300
粇	364
膀	661
粈	374
膁	299
粉	5189
膂	443
粊	298
粋	409
膄	373
粌	328
膅	221
粍	407
膆	233
膇	296
膈	672
粐	357
膉	269
粑	642
膊	919
粒	1988
膋	299
粓	394
膌	306
粔	384
膍	351
粕	678
膎	269
粖	388
膏	1477
粗	2966
膐	233
粘	2064
膑	602
粙	379
膒	286
粚	244
膓	287
粛	381
膔	258
粜	549
粝	555
膖	269
粞	553
膗	248
粟	947
膘	706
粠	376
膙	282
粡	470
粢	540
膛	690
粣	272
膜	3077
粤	1679
膝	1070
粥	2281
粦	375
膟	221
粧	87
粨	458
膡	171
粪	1413
膣	385
粫	347
膤	467
粭	280
膦	625
粮	1725
膧	298
粯	394
膨	741
粰	371
粱	707
